statement_date,paragraph_num,paragraph_text,positive_score,negative_score,neutral_score,sentiment_label,date,year_month,DATE,sp500,ret_1m,ret_1m_next,firstdiff_1m,vol_3m,vol_6m,ret_1m_z,ret_1m_next_z,vol_3m_z,vol_6m_z,ret_high_negative,ret_negative,ret_flat,ret_positive,ret_high_positive,category_sum,ret_regime,next_ret_high_negative,next_ret_negative,next_ret_flat,next_ret_positive,next_ret_high_positive,target
June2022,6,"Decisions Regarding Monetary Policy Implementation The Federal Reserve has made the following decisions to implement the monetary policy stance announced by the Federal Open Market Committee in its statement on June 15, 2022:",0.038635213,0.03506052,0.9263043,neutral,2022-06-01,2022-06,2022-06-30,3785.38,-0.0839199932238664,0.0911163476322058,-346.7699999999995,0.0496882838294757,0.0484582076405812,-2.1209138891746786,1.8116936183857464,0.3850801782749493,0.3330852241981756,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
June2022,7,"•The Board of Governors of the Federal Reserve System voted unanimously to raise the interest rate paid on reserve balances to 1.65 percent, effective June 16, 2022.",0.6748838,0.017494638,0.3076217,positive,2022-06-01,2022-06,2022-06-30,3785.38,-0.0839199932238664,0.0911163476322058,-346.7699999999995,0.0496882838294757,0.0484582076405812,-2.1209138891746786,1.8116936183857464,0.3850801782749493,0.3330852241981756,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
June2022,8,"•As part of its policy decision, the Federal Open Market Committee voted to authorize and direct the Open Market Desk at the Federal Reserve Bank of New York, until instructed otherwise, to execute transactions in the System Open Market Account in accordance with the following domestic policy directive: “Effective June 16, 2022, the Federal Open Market Committee directs the Desk to: Undertake open market operations as necessary to maintain the federal funds rate in a target range of 1-1/2 to 1-3/4 percent. Conduct overnight repurchase agreement operations with a minimum bid rate of 1.75 percent and with an aggregate operation limit of $500 billion; the aggregate operation limit can be temporarily increased at the discretion of the Chair. Conduct overnight reverse repurchase agreement operations at an offering rate of 1.55 percent and with a per-counterparty limit of $160 billion per day; the per-counterparty limit can be temporarily increased at the discretion of the Chair. Roll over at auction the amount of principal payments from the Federal Reserve's holdings of Treasury securities maturing in the calendar months of June and July that exceeds a cap of $30 billion per month. Redeem Treasury coupon securities up to this monthly cap and Treasury bills to the extent that coupon principal payments are less than the monthly cap. Reinvest into agency mortgage-backed securities (MBS) the amount of principal payments from the Federal Reserve's holdings of agency debt and agency MBS received in the calendar months of June and July that exceeds a cap of $17.5 billion per month. Allow modest deviations from stated amounts for reinvestments, if needed for operational reasons. Engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency MBS transactions.” In a related action, the Board of Governors of the Federal Reserve System voted unanimously to approve a 3/4 percentage point increase in the primary credit rate to 1.75 percent, effective June 16, 2022. In taking this action, the Board approved the request to establish that rate submitted by the Board of Directors of the Federal Reserve Bank of Minneapolis. This information will be updated as appropriate to reflect decisions of the Federal Open Market Committee or the Board of Governors regarding details of the Federal Reserve’s operational tools and approach used to implement monetary policy. More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York’s website.",0.060763367,0.02363917,0.9155975,neutral,2022-06-01,2022-06,2022-06-30,3785.38,-0.0839199932238664,0.0911163476322058,-346.7699999999995,0.0496882838294757,0.0484582076405812,-2.1209138891746786,1.8116936183857464,0.3850801782749493,0.3330852241981756,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
July2022,1,"Recent indicators of spending and production have softened. Nonetheless, job gains have been robust in recent months, and the unemployment rate has remained low. Inflation remains elevated, reflecting supply and demand imbalances related to the pandemic, higher food and energy prices, and broader price pressures.",0.037647136,0.9330681,0.029284716,negative,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,2,Russia’s war against Ukraine is causing tremendous human and economic hardship. The war and related events are creating additional upward pressure on inflation and are weighing on global economic activity. The Committee is highly attentive to inflation risks.,0.07473095,0.5564406,0.36882845,negative,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,3,"The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 2-1/4 to 2-1/2 percent and anticipates that ongoing increases in the target range will be appropriate. In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage-backed securities, as described in the Plans for Reducing the Size of the Federal Reserve’s Balance Sheet that were issued in May. The Committee is strongly committed to returning inflation to its 2 percent objective.",0.47278324,0.13090974,0.39630708,positive,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,4,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook. The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee’s goals. The Committee’s assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",0.041063126,0.034532573,0.92440426,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,5,"Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Michael S. Barr; Michelle W. Bowman; Lael Brainard; James Bullard; Susan M. Collins; Lisa D. Cook; Esther L. George; Philip N. Jefferson; Loretta J. Mester; and Christopher J. Waller.",0.029893143,0.081582054,0.88852483,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,6,"Decisions Regarding Monetary Policy Implementation The Federal Reserve has made the following decisions to implement the monetary policy stance announced by the Federal Open Market Committee in its statement on July 27, 2022:",0.038298033,0.03533047,0.9263715,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,7,"•The Board of Governors of the Federal Reserve System voted unanimously to raise the interest rate paid on reserve balances to 2.4 percent, effective July 28, 2022.",0.64165956,0.018176517,0.34016395,positive,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,8,"•As part of its policy decision, the Federal Open Market Committee voted to authorize and direct the Open Market Desk at the Federal Reserve Bank of New York, until instructed otherwise, to execute transactions in the System Open Market Account in accordance with the following domestic policy directive: “Effective July 28, 2022, the Federal Open Market Committee directs the Desk to:",0.040833272,0.020396762,0.93876994,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,9,Undertake open market operations as necessary to maintain the federal funds rate in a target range of 2-1/4 to 2-1/2percent.,0.07919625,0.013896132,0.9069076,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,10,Conduct overnight repurchase agreement operations with a minimum bid rate of 2.5 percent and with an aggregate operation limit of $500 billion; the aggregate operation limit can be temporarily increased at the discretion of the Chair.,0.03601701,0.05367023,0.9103128,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,11,Conduct overnight reverse repurchase agreement operations at an offering rate of 2.3 percent and with a per-counterparty limit of $160 billion per day; the per-counterparty limit can be temporarily increased at the discretion of the Chair.,0.035459895,0.03165384,0.93288624,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,12,Roll over at auction the amount ofprincipal payments from the Federal Reserve's holdings of Treasury securities maturing in the calendar months of July and August that exceeds a cap of $30 billion per month. Redeem Treasury coupon securities up to this monthly cap and Treasury bills to the extent that coupon principal payments are less than the monthly cap.,0.031813886,0.026458018,0.9417281,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,13,"Starting in the calendar month of September, roll over at auction the amount of principal payments from the Federal Reserve's holdings of Treasury securities maturing in each calendar month that exceeds a cap of $60 billion per month. Redeem Treasury coupon securities up to this monthly cap and Treasury bills to the extent that coupon principal payments are less than the monthly cap.",0.027301524,0.029522588,0.94317585,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,14,Reinvest into agency mortgage-backed securities (MBS) the amount of principal payments from the Federal Reserve's holdings of agency debt and agency MBS received in the calendar months of July and August that exceeds a cap of $17.5 billion per month.,0.16991691,0.0192775,0.8108056,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,15,"Starting in the calendar month of September, reinvest into agency MBS the amount of principal payments from the Federal Reserve's holdings of agency debt and agency MBS received in each calendar month that exceeds a cap of $35 billion per month.",0.048297394,0.018850476,0.9328521,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,16,"Allow modest deviations from stated amounts for reinvestments, if needed for operational reasons.",0.12320361,0.019575119,0.8572213,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
July2022,17,"Engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency MBS transactions.” In a related action, the Board of Governors of the Federal Reserve System voted unanimously to approve a 3/4 percentage point increase in the primary credit rate to 2.5 percent, effective July 28, 2022. In taking this action, the Board approved requests to establish that rate submitted by the Boards of Directors of the Federal Reserve Banks of Boston, New York, Philadelphia, Cleveland, Richmond, Atlanta, Chicago, Dallas, and San Francisco. This information will be updated as appropriate to reflect decisions of the Federal Open Market Committee or the Board of Governors regarding details of the Federal Reserve’s operational tools and approach used to implement monetary policy. More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York’s website.",0.09380189,0.018930724,0.88726735,neutral,2022-07-01,2022-07,2022-07-31,4130.29,0.0911163476322058,-0.0424401192168104,344.90999999999985,0.0875420984773603,0.0698200671841589,1.8116936183857464,-1.1889699103700628,1.7666963141766925,1.3482311191280931,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Sept2022,1,"Recent indicators point to modest growth in spending and production. Job gains have been robust in recent months, and the unemployment rate has remained low. Inflation remains elevated, reflecting supply and demand imbalances related to the pandemic, higher food and energy prices, and broader price pressures.",0.13145839,0.84015054,0.028391121,negative,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Sept2022,2,Russia’s war against Ukraine is causing tremendous human and economic hardship. The war and related events are creating additional upward pressure on inflation and are weighing on global economic activity. The Committee is highly attentive to inflation risks.,0.07473095,0.5564406,0.36882845,negative,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Sept2022,3,"The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 3 to 3-1/4 percent and anticipates that ongoing increases in the target range will be appropriate. In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage-backed securities, as described in the Plans for Reducing the Size of the Federal Reserve’s Balance Sheet that were issued in May. The Committee is strongly committed to returning inflation to its 2 percent objective.",0.3914845,0.12817805,0.4803374,neutral,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Sept2022,4,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook. The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee’s goals. The Committee’s assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",0.041063126,0.034532573,0.92440426,neutral,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Sept2022,5,"Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Michael S. Barr; Michelle W. Bowman; Lael Brainard; James Bullard; Susan M. Collins; Lisa D. Cook; Esther L. George; Philip N. Jefferson; Loretta J. Mester; and Christopher J. Waller.",0.029893143,0.081582054,0.88852483,neutral,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Sept2022,6,"Decisions Regarding Monetary Policy Implementation The Federal Reserve has made the following decisions to implement the monetary policy stance announced by the Federal Open Market Committee in its statement on September 21, 2022:",0.038800556,0.034849487,0.92634994,neutral,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Sept2022,7,"•The Board of Governors of the Federal Reserve System voted unanimously to raise the interest rate paid on reserve balances to 3.15 percent, effective September 22, 2022.",0.64541966,0.018296553,0.33628386,positive,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Sept2022,8,"•As part of its policy decision, the Federal Open Market Committee voted to authorize and direct the Open Market Desk at the Federal Reserve Bank of New York, until instructed otherwise, to execute transactions in the System Open Market Account in accordance with the following domestic policy directive: ""Effective September 22, 2022, the Federal Open Market Committee directs the Desk to: Undertake open market operations as necessary to maintain the federal funds rate in a target range of 3 to 3-1/4 percent. Conduct overnight repurchase agreement operations with a minimum bid rate of 3.25 percent and with an aggregate operation limit of $500 billion; the aggregate operation limit can be temporarily increased at the discretion of the Chair. Conduct overnight reverse repurchase agreement operations at an offering rate of 3.05 percent and with a per-counterparty limit of $160 billion per day; the per-counterparty limit can be temporarily increased at the discretion of the Chair. Roll over at auction the amount of principal payments from the Federal Reserve's holdings of Treasury securities maturing in each calendar month that exceeds a cap of $60 billion per month. Redeem Treasury coupon securities up to this monthly cap and Treasury bills to the extent that coupon principal payments are less than the monthly cap. Reinvest into agency mortgage-backed securities (MBS) the amount of principal payments from the Federal Reserve's holdings of agency debt and agency MBS received in each calendar month that exceeds a cap of $35 billion per month. Allow modest deviations from stated amounts for reinvestments, if needed for operational reasons. Engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency MBS transactions.""",0.033554234,0.03791785,0.9285279,neutral,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Sept2022,9,"•In a related action, the Board of Governors of the Federal Reserve System voted unanimously to approve a 3/4 percentage point increase in the primary credit rate to 3.25 percent, effective September 22, 2022. In taking this action, the Board approved requests to establish that rate submitted by the Boards of Directors of the Federal Reserve Banks of Boston, Philadelphia, Cleveland, Richmond, Atlanta, Chicago, St. Louis, Kansas City, and Dallas. This information will be updated as appropriate to reflect decisions of the Federal Open Market Committee or the Board of Governors regarding details of the Federal Reserve's operational tools and approach used to implement monetary policy. More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York's website.",0.07535136,0.017925557,0.90672314,neutral,2022-09-01,2022-09,2022-09-30,3585.62,-0.0933957016434893,0.0798634545768932,-369.3800000000001,0.0952877200426433,0.0718191077874323,-2.3338082052247597,1.5588706246310655,2.0494016593771267,1.443228366819542,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
Nov2022,1,"Recent indicators point to modest growth in spending and production. Job gains have been robust in recent months, and the unemployment rate has remained low. Inflation remains elevated, reflecting supply and demand imbalances related to the pandemic, higher food and energy prices, and broader price pressures. Russia’s war against Ukraine is causing tremendous human and economic hardship. The war and related events are creating additional upward pressure on inflation and are weighing on global economic activity. The Committee is highly attentive to inflation risks. The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 3-3/4 to 4 percent. The Committee anticipates that ongoing increases in the target range will be appropriate in order to attain a stance of monetary policy that is sufficiently restrictive to return inflation to 2 percent over time. In determining the pace of future increases in the target range, the Committee will take into account the cumulative tightening of monetary policy, the lags with which monetary policy affects economic activity and inflation, and economic and financial developments. In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage-backed securities, as described in the Plans for Reducing the Size of the Federal Reserve’s Balance Sheet that were issued in May. The Committee is strongly committed to returning inflation to its 2 percent objective. In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook. The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee’s goals. The Committee’s assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments. Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Michael S. Barr; Michelle W. Bowman; Lael Brainard; James Bullard; Susan M. Collins; Lisa D. Cook; Esther L. George; Philip N. Jefferson; Loretta J. Mester; and Christopher J. Waller.",0.08908439,0.07153098,0.83938456,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Nov2022,2,"Decisions Regarding Monetary Policy Implementation The Federal Reserve has made the following decisions to implement the monetary policy stance announced by the Federal Open Market Committee in its statement on November 2, 2022: The Board of Governors of the Federal Reserve System voted unanimouslyto raise the interest rate paid on reserve balances to 3.9 percent, effective November 3, 2022. As part of its policy decision, the Federal Open Market Committee voted to authorize and direct the Open Market Desk at the Federal Reserve Bank of New York, until instructed otherwise, to execute transactions in the System Open Market Account in accordance with the following domestic policy directive: ""Effective November 3, 2022, the Federal Open Market Committee directs the Desk to:",0.05647302,0.020953448,0.92257357,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Nov2022,3,Undertake open market operations as necessary to maintain the federal funds rate in a target range of 3-3/4 to 4 percent.,0.06338037,0.016372971,0.92024666,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Nov2022,4,Conduct overnight repurchase agreement operations with a minimum bid rate of 4 percent and with an aggregate operation limit of $500 billion; the aggregate operation limit can be temporarily increased at the discretion of the Chair.,0.035387598,0.055907544,0.9087049,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Nov2022,5,Conduct overnight reverse repurchase agreement operations at an offering rate of 3.8 percent and with a per-counterparty limit of $160 billion per day; the per- counterparty limit can be temporarily increased at the discretion of the Chair.,0.035501968,0.03196223,0.93253577,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Nov2022,6,Roll over at auction the amount of principal payments from the Federal Reserve's holdings of Treasury securities maturing in each calendar month that exceeds a cap of $60 billion per month. Redeem Treasury coupon securities up to this monthly cap and Treasury bills to the extent that coupon principal payments are less than the monthly cap.,0.026321359,0.03283526,0.9408434,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Nov2022,7,Reinvest into agency mortgage-backed securities (MBS) the amount of principal payments from the Federal Reserve's holdings of agency debt and agency MBS received in each calendar month that exceeds a cap of $35 billion per month.,0.06150414,0.021313438,0.9171824,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Nov2022,8,"Allow modest deviations from stated amounts for reinvestments, if needed for operational reasons.",0.12320361,0.019575119,0.8572213,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Nov2022,9,"Engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency MBS transactions."" In a related action, the Board of Governors of the Federal Reserve System voted unanimously to approve a 3/4 percentage point increase in the primary credit rate to 4 percent, effective November 3, 2022. In taking this action, the Board approved requests to establish that rate submitted by the Boards of Directors of the Federal Reserve Banks of Boston, Cleveland, Richmond, Atlanta, Chicago, St. Louis, Minneapolis, Dallas, and San Francisco. This information will be updated as appropriate to reflect decisions of the Federal Open Market Committee or the Board of Governors regarding details of the Federal Reserve's operational tools and approach used to implement monetary policy. More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York's website.",0.100035146,0.019548269,0.8804166,neutral,2022-11-01,2022-11,2022-11-30,4080.11,0.0537528602936998,-0.058971449299161,208.1300000000001,0.0934105611696765,0.0838237294205199,0.9722340518899572,-1.560385540254994,1.9808877457156664,2.013705030901884,0,0,0,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0
Dec2022,1,"Recent indicators point to modest growth in spending and production. Job gains have been robust in recent months, and the unemployment rate has remained low. Inflation remains elevated, reflecting supply and demand imbalances related to the pandemic, higher food and energy prices, and broader price pressures. Russia’s war against Ukraine is causing tremendous human and economic hardship. The war and related events are contributing to upward pressure on inflation and are weighing on global economic activity. The Committee is highly attentive to inflation risks. The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 4-1/4 to 4-1/2 percent. The Committee anticipates that ongoing increases in the target range will be appropriate in order to attain a stance of monetary policy that is sufficiently restrictive to return inflation to 2 percent over time. In determining the pace of future increases in the target range, the Committee will take into account the cumulative tightening of monetary policy, the lags with which monetary policy affects economic activity and inflation, and economic and financial developments. In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage-backed securities, as described in the Plans for Reducing the Size of the Federal Reserve’s Balance Sheet that were issued in May. The Committee is strongly committed to returning inflation to its 2 percent objective.",0.24909647,0.2011919,0.5497116,neutral,2022-12-01,2022-12,2022-12-31,3839.5,-0.058971449299161,0.061752832400052,-240.61000000000013,0.0737830870878527,0.0792742429272615,-1.560385540254994,1.151972443425369,1.264509881273504,1.797506973413068,1,0,0,0,0,1,-2.0,0.0,0.0,0.0,0.0,1.0,4
